YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2006,55.907133,-115.621,Resident,2006-06-27 15:50:00,M2
2006,57.883833,-114.415667,Lightning,2006-06-27 17:45:00,C2
2006,57.893433,-114.17665,Lightning,2006-06-27 18:00:00,C2
2006,57.986433,-114.250083,Lightning,2006-06-27 00:00:00,C2
2006,57.379433,-113.38035,Lightning,2006-06-27 12:00:00,C2
2006,57.271833,-112.753333,Lightning,2006-06-27 18:00:00,C2
2006,54.225483,-115.071483,Recreation,2006-07-04 18:00:00,S1
2006,55.859467,-116.38335,Lightning,2006-07-01 10:00:00,C2
2006,55.494733,-110.6616,Lightning,2006-07-05 18:50:00,C1
2006,54.144083,-116.877283,Lightning,2006-07-04 20:00:00,C2
2006,52.068,-115.36095,Lightning,2006-07-05 20:30:00,C2
2006,54.267167,-119.838667,Lightning,2006-07-05 21:00:00,C3
2006,54.46125,-115.519597,Resident,2006-07-04 18:00:00,O1b
2006,55.575667,-112.875167,Lightning,2006-07-05 18:00:00,C2
2006,53.958717,-118.984433,Railroad,2006-07-01 17:30:00,O1a
2006,57.154117,-112.377783,Lightning,2006-07-05 01:04:00,O1a
2006,53.960533,-118.9858,Railroad,2006-07-01 17:30:00,O1a
2006,56.477,-112.581667,Lightning,2006-07-06 15:55:00,C2
2006,55.165733,-110.642917,Lightning,2006-07-05 19:00:00,C2
2006,49.6266,-114.569317,Oil & Gas Industry,2006-07-16 14:40:00,O1b
2006,53.325833,-116.668333,Lightning,2006-07-03 18:30:00,C2
2006,56.577117,-110.357233,Lightning,2006-07-20 06:50:00,C2
2006,53.472817,-117.789383,Other Industry,2006-07-20 16:15:00,O1b
2006,53.494767,-117.826733,Other Industry,2006-07-20 16:15:00,O1b
2006,52.078133,-116.103733,Recreation,2006-07-20 18:00:00,C2
2006,59.799285,-117.867488,Lightning,2006-07-19 15:30:00,C2
2006,54.366833,-111.050167,Recreation,2006-07-05 12:00:00,M2
2006,54.676483,-117.848467,Lightning,2006-07-11 13:00:00,C2
2006,55.206,-113.18925,Resident,2006-08-07 19:20:00,M2
2006,54.747867,-117.51045,Lightning,2006-08-04 23:09:00,M2
2006,54.865867,-116.199517,Lightning,2006-06-27 20:16:00,C2
2006,53.447417,-116.17585,Lightning,2006-08-08 20:20:00,C2
2006,54.405433,-117.592767,Lightning,2006-07-04 20:00:00,C2
2006,55.317167,-114.984333,Lightning,2006-07-17 10:55:00,C2
2006,59.1625,-111.0165,Lightning,2006-06-29 20:00:00,C3
2006,54.98444,-113.65358,Lightning,2006-08-08 23:00:00,C2
2006,55.157862,-117.093676,Resident,2006-04-16 09:00:00,S1
2006,57.057,-113.640333,Lightning,2006-06-27 17:00:00,C2
2006,57.714333,-112.85775,Lightning,2006-06-27 18:54:00,C2
2006,57.7081,-112.883933,Lightning,2006-06-27 19:20:00,C2
2006,57.78975,-112.588733,Lightning,2006-06-27 16:00:00,C2
2006,54.650667,-115.94,Lightning,2006-06-27 14:00:00,C2
2006,55.630345,-119.405931,Lightning,2006-06-27 19:55:00,C2
2006,55.04595,-117.1575,Lightning,2006-06-27 18:00:00,C2
2006,57.50775,-112.20475,Lightning,2006-06-27 20:36:00,C2
2006,56.077667,-116.475667,Lightning,2006-06-27 19:00:00,C2
2006,56.065,-116.46,Lightning,2006-06-27 22:00:00,C2
2006,55.7364,-116.715017,Lightning,2006-06-27 19:00:00,C2
2006,55.522083,-119.487633,Lightning,2006-06-27 18:00:00,C2
2006,55.019667,-111.403167,Lightning,2006-06-28 07:00:00,C2
2006,54.861533,-111.376533,Lightning,2006-06-28 09:00:00,C2
2006,54.83985,-111.4253,Lightning,2006-06-28 09:00:00,C2
2006,54.519867,-119.6504,Lightning,2006-07-06 16:50:00,C3
2006,53.434433,-117.325817,Lightning,2006-07-06 17:00:00,C4
2006,54.739767,-118.3638,Lightning,2006-07-06 18:00:00,M2
2006,54.385733,-117.949633,Lightning,2006-07-04 15:30:00,C2
2006,54.46945,-119.520967,Lightning,2006-07-03 17:00:00,C2
2006,54.309433,-119.5328,Lightning,2006-07-03 16:50:00,C2
2006,54.328883,-119.162333,Lightning,2006-07-03 15:30:00,C2
2006,51.707133,-115.109933,Lightning,2006-07-06 18:00:00,C2
2006,52.6895,-115.553333,Lightning,2006-07-05 20:30:00,C3
2006,53.352083,-116.491533,Lightning,2006-07-03 19:00:00,C2
2006,51.123683,-115.393417,Recreation,2006-07-02 18:00:00,C3
2006,53.292667,-117.037833,Lightning,2006-07-07 13:25:00,C2
2006,52.977833,-115.470667,Lightning,2006-07-05 18:00:00,C2
2006,53.26295,-115.274317,Lightning,2006-07-07 14:00:00,M2
2006,56.78615,-113.39255,Lightning,2006-07-06 11:00:00,C2
2006,55.54785,-110.62625,Lightning,2006-07-05 18:44:00,C1
2006,55.539183,-110.637967,Lightning,2006-07-05 18:50:00,C1
2006,55.496517,-110.664633,Lightning,2006-07-05 18:50:00,C1
2006,53.621733,-116.607233,Lightning,2006-07-17 18:00:00,C2
2006,53.390333,-116.448667,Lightning,2006-07-17 17:50:00,C3
2006,53.31535,-116.760883,Lightning,2006-07-20 20:00:00,C3
2006,56.144817,-113.295433,Lightning,2006-07-18 13:00:00,C2
2006,53.123046,-117.480128,Lightning,2006-07-17 21:58:00,C2
2006,54.4926,-118.8078,Lightning,2006-07-22 16:19:00,C2
2006,54.967333,-116.423167,Lightning,2006-08-04 19:00:00,C2
2006,55.254167,-114.649,Oil & Gas Industry,2006-06-29 12:00:00,O1b
2006,54.747867,-117.51045,Restart,2006-08-09 12:00:00,M2
2006,50.667167,-114.685333,Lightning,2006-07-30 17:30:00,C2
2006,57.9767,-111.0128,Recreation,2006-05-21 15:00:00,C3
2006,54.73315,-118.64155,Lightning,2006-07-04 23:36:00,M2
2006,49.8839,-114.278717,Lightning,2006-08-10 18:45:00,C3
2006,49.905417,-114.202483,Lightning,2006-08-10 18:30:00,C3
2006,59.4,-110.6395,Lightning,2006-06-15 00:00:00,C2
2006,54.133133,-116.640233,Oil & Gas Industry,2006-08-11 02:00:00,M2
2006,57.879667,-111.506017,Lightning,2006-06-28 10:49:00,C3
2006,56.127467,-116.421333,Lightning,2006-06-27 19:00:00,M2
2006,55.514817,-119.512733,Lightning,2006-06-27 18:15:00,C2
2006,56.062667,-116.482333,Lightning,2006-06-27 19:00:00,C2
2006,55.596667,-115.550683,Lightning,2006-06-28 11:00:00,M2
2006,56.0455,-116.479833,Lightning,2006-06-27 21:00:00,C2
2006,54.8958,-111.616183,Lightning,2006-06-28 13:00:00,C2
2006,55.397661,-119.964038,Lightning,2006-06-28 10:30:00,M2
2006,56.02275,-113.1406,Lightning,2006-06-28 01:00:00,C2
2006,53.932017,-118.966133,Railroad,2006-06-28 13:55:00,O1b
2006,55.57125,-112.7081,Lightning,2006-06-28 05:30:00,C2
2006,55.5397,-115.364317,Lightning,2006-07-06 18:00:00,O1a
2006,55.4123,-113.31565,Lightning,2006-07-06 21:00:00,C2
2006,54.284333,-115.834333,Lightning,2006-07-07 16:00:00,M2
2006,52.13475,-115.83915,Lightning,2006-07-05 12:00:00,C3
2006,56.560817,-110.693383,Lightning,2006-07-05 18:00:00,C2
2006,54.891,-115.613667,Lightning,2006-07-04 14:46:00,C3
2006,52.502886,-116.149976,Recreation,2006-04-06 08:00:00,C3
2006,55.237233,-113.4638,Lightning,2006-07-05 17:00:00,C2
2006,54.38755,-117.549933,Lightning,2006-07-06 14:00:00,C3
2006,54.1987,-118.981167,Lightning,2006-07-06 17:00:00,C2
2006,52.953667,-116.790383,Restart,2006-07-07 11:00:00,C2
2006,57.19895,-115.076,Lightning,2006-06-28 00:00:00,C2
2006,52.730783,-115.558233,Lightning,2006-07-08 15:00:00,C2
2006,54.208483,-115.229217,Recreation,2006-07-08 12:00:00,O1a
2006,54.725096,-119.413638,Lightning,2006-07-04 14:50:00,C2
2006,51.9066,-115.2467,Lightning,2006-07-09 14:15:00,C2
2006,56.3135,-117.61375,Resident,2006-07-22 14:30:00,O1b
2006,53.98675,-116.895883,Lightning,2006-07-22 18:40:00,C2
2006,54.00855,-117.852367,Lightning,2006-07-22 18:00:00,S2
2006,53.989367,-116.871717,Lightning,2006-07-22 18:40:00,C2
2006,53.9879,-116.879583,Lightning,2006-07-22 18:20:00,C2
2006,49.858067,-114.384983,Recreation,2006-07-22 15:00:00,O1b
2006,53.29025,-116.50425,Lightning,2006-07-22 20:00:00,C2
2006,53.025433,-116.687317,Undetermined,2006-07-23 11:35:00,O1a
2006,53.986415,-116.729,Lightning,2006-07-21 19:00:00,S2
2006,52.9879,-116.6032,Lightning,2006-07-23 12:35:00,C2
2006,54.96185,-112.493083,Lightning,2006-07-23 12:27:00,O1b
2006,54.902217,-115.39255,Lightning,2006-07-04 14:45:00,C3
2006,56.9825,-118.426,Lightning,2006-08-11 12:00:00,C2
2006,57.822667,-112.84485,Lightning,2006-06-16 16:00:00,C2
2006,55.320783,-115.664883,Lightning,2006-05-10 00:00:00,D1
2006,57.857133,-113.269867,Lightning,2006-06-27 09:30:00,C2
2006,49.842783,-114.391167,Lightning,2006-08-10 20:00:00,C3
2006,52.004124,-114.961739,Lightning,2006-05-15 12:30:00,C2
2006,54.08585,-115.66965,Resident,2006-08-11 12:00:00,S2
2006,54.348833,-119.629083,Lightning,2006-08-11 19:10:00,C3
2006,56.909783,-113.613217,Lightning,2006-06-28 15:42:00,C2
